Ship_ID,Vessel_Name,Service,ETA,ATA,Berth,Side,NextPort,Delay,Size,Dwt,GT,Flag,Built_Year,Built_Month,Builder,Owner,Alternative_Fuel,SOx_Scrubber,Eco_Engine,Days_Before_ETA_Info,ETA_Year,ETA_Month,ETA_Day,ETA_Weekday,ETA_Hour,date,new_cases
MOL TRADITION - C27/D27,mol tradition,FE2,2021-33,2021-08-21 13:15:00,SCT5,Starboard,Hamburg,2505.0,20150,197500,199000,Marshall Islands,2017,9,Samsung HI,Mitsui OSK Lines,0,0,1,15.0,2021,8,19,3,19,2021-33,226406.0
MOL TRADITION - C39/D39,mol tradition,FE2,2020-45,2020-11-14 18:00:00,SCT5,Starboard,Hamburg,2790.0,20150,197500,199000,Marshall Islands,2017,9,Samsung HI,Mitsui OSK Lines,0,0,1,14.0,2020,11,12,3,19,2020-45,177534.0
MOL TREASURE - C10/D10,mol treasure,FE2,2021-09,2021-04-12 12:50:00,SCT5,Starboard,Hamburg,56211.0,20150,218000,210691,Panama,2018,1,Imabari SB Marugame,Imabari Shipbuilding,0,0,1,-1.0,2021,3,4,3,11,2021-09,42339.0
MOL TREASURE - C22/D22,mol treasure,FE2,2021-28,2021-07-13 04:12:00,SCT5,Starboard,Hamburg,253.0,20150,218000,210691,Panama,2018,1,Imabari SB Marugame,Imabari Shipbuilding,0,0,1,13.0,2021,7,12,0,23,2021-28,316114.0
MOL TREASURE - C29/D29,mol treasure,FE2,2020-34,2020-08-29 00:48:00,SCT5,Starboard,Hamburg,1788.0,20150,218000,210691,Panama,2018,1,Imabari SB Marugame,Imabari Shipbuilding,0,0,1,13.0,2020,8,27,3,19,2020-34,9025.0
MOL TREASURE - C42/D42,mol treasure,FE2,2020-48,2020-12-08 23:59:00,SCT5,Starboard,Hamburg,6029.0,20150,218000,210691,Panama,2018,1,Imabari SB Marugame,Imabari Shipbuilding,0,0,1,20.0,2020,12,4,4,19,2020-48,106446.0
MOL TRIBUTE - C19/D19,mol tribute,FE2,2021-24,2021-06-19 01:00:00,SCT5,Starboard,Hamburg,-390.0,20150,197106,210678,Marshall Islands,2017,7,Samsung HI,Mitsui OSK Lines,0,1,1,14.0,2021,6,19,5,7,2021-24,64289.0
MOL TRIBUTE - C30/D30,mol tribute,FE2,2020-35,2020-09-02 04:00:00,SCT5,Starboard,Hamburg,-2340.0,20150,197106,210678,Marshall Islands,2017,7,Samsung HI,Mitsui OSK Lines,0,1,1,15.0,2020,9,3,3,19,2020-35,12832.0
MOL TRIBUTE - C43/D43,mol tribute,FE2,2020-49,2020-12-22 14:45:00,SCT5,Starboard,Hamburg,19875.0,20150,197106,210678,Marshall Islands,2017,7,Samsung HI,Mitsui OSK Lines,0,1,1,24.0,2020,12,8,1,19,2020-49,126739.0
MOL TRIUMPH - C11/D11,mol triumph,FE2,2021-09,2021-04-17 07:00:00,SCT5,Starboard,Hamburg,58290.0,20150,197500,199000,Marshall Islands,2017,3,Samsung HI,Mitsui OSK Lines,0,1,1,3.0,2021,3,7,6,19,2021-09,42339.0
MOL TRIUMPH - C33/D33,mol triumph,FE2,2020-38,2020-09-27 04:14:00,SCT5,Starboard,Hamburg,1994.0,20150,197500,199000,Marshall Islands,2017,3,Samsung HI,Mitsui OSK Lines,0,1,1,16.0,2020,9,25,4,19,2020-38,40773.0
MOL TRUST - C04/D04,mol trust,FE2,2021-05,2021-02-19 12:25:00,SCT5,Starboard,Hamburg,24085.0,20150,197059,210678,Marshall Islands,2017,6,Samsung HI,Mitsui OSK Lines,0,0,1,14.0,2021,2,2,1,19,2021-05,128994.0
MOL TRUST - C18/D18,mol trust,FE2,2021-23,2021-06-12 19:00:00,SCT5,Starboard,Hamburg,1440.0,20150,197059,210678,Marshall Islands,2017,6,Samsung HI,Mitsui OSK Lines,0,0,1,13.0,2021,6,11,4,19,2021-23,48977.0
MOL TRUST - C23/D23,mol trust,FE2,2020-28,2020-07-16 12:13:00,SCT5,Starboard,Hamburg,-407.0,20150,197059,210678,Marshall Islands,2017,6,Samsung HI,Mitsui OSK Lines,0,0,1,7.0,2020,7,16,3,19,2020-28,5204.0
MOL TRUST - C30/D30,mol trust,FE2,2021-36,2021-09-24 04:30:00,SCT5,Starboard,Hamburg,19980.0,20150,197059,210678,Marshall Islands,2017,6,Samsung HI,Mitsui OSK Lines,0,0,1,16.0,2021,9,10,4,7,2021-36,249212.0
MOL TRUST - C37/D37,mol trust,FE2,2020-43,2020-11-01 11:45:00,SCT5,Starboard,Hamburg,2415.0,20150,197059,210678,Marshall Islands,2017,6,Samsung HI,Mitsui OSK Lines,0,0,1,16.0,2020,10,30,4,19,2020-43,161214.0
MOL TRUTH - C24/D24,mol truth,FE2,2021-30,2021-07-30 07:00:00,SCT5,Starboard,Hamburg,690.0,20150,218000,210691,Panama,2017,10,Imabari SB Saijo,Imabari Shipbuilding,0,0,1,15.0,2021,7,29,3,19,2021-30,184195.0
MONTREAL EXPRESS - V02/W02,montreal express,GEX2,2021-03,2021-01-21 10:30:00,SCT3,Starboard,Antwerpen,3060.0,4402,47828,55994,Bermuda,2003,7,Daewoo (DSME),Hapag-Lloyd,1,0,0,14.0,2021,1,19,1,7,2021-03,252117.0
MONTREAL EXPRESS - V10/W10,montreal express,GEX2,2021-11,2021-03-19 07:40:00,SCT3,Starboard,Antwerpen,4120.0,4402,47828,55994,Bermuda,2003,7,Daewoo (DSME),Hapag-Lloyd,1,0,0,11.0,2021,3,16,1,11,2021-11,38485.0
MONTREAL EXPRESS - V14/W14,montreal express,GEX2,2021-15,2021-04-13 06:15:00,SCT2,Starboard,Antwerpen,-75.0,4402,47828,55994,Bermuda,2003,7,Daewoo (DSME),Hapag-Lloyd,1,0,0,13.0,2021,4,13,1,7,2021-15,18450.0
MONTREAL EXPRESS - V18/W18,montreal express,GEX2,2021-19,2021-05-17 19:35:00,SCT3,Starboard,Antwerpen,9365.0,4402,47828,55994,Bermuda,2003,7,Daewoo (DSME),Hapag-Lloyd,1,0,0,11.0,2021,5,11,1,7,2021-19,16011.0
MONTREAL EXPRESS - V22/W22,montreal express,GEX2,2021-24,2021-06-15 03:51:00,SCT2,Starboard,Antwerpen,-219.0,4402,47828,55994,Bermuda,2003,7,Daewoo (DSME),Hapag-Lloyd,1,0,0,16.0,2021,6,15,1,7,2021-24,64289.0
MONTREAL EXPRESS - V27/W27,montreal express,GEX2,2021-28,2021-07-13 07:15:00,SCT3,Starboard,Antwerpen,-15.0,4402,47828,55994,Bermuda,2003,7,Daewoo (DSME),Hapag-Lloyd,1,0,0,13.0,2021,7,13,1,7,2021-28,316114.0
MONTREAL EXPRESS - V28/W28,montreal express,GEX2,2020-30,2020-07-28 04:45:00,SCT3,Starboard,Antwerpen,-135.0,4402,47828,55994,Bermuda,2003,7,Daewoo (DSME),Hapag-Lloyd,1,0,0,13.0,2020,7,28,1,7,2020-30,5289.0
MONTREAL EXPRESS - V31/W31,montreal express,GEX2,2021-32,2021-08-11 07:19:00,SCT2,Starboard,Antwerpen,1429.0,4402,47828,55994,Bermuda,2003,7,Daewoo (DSME),Hapag-Lloyd,1,0,0,16.0,2021,8,10,1,7,2021-32,199040.0
MONTREAL EXPRESS - V32/W32,montreal express,GEX2,2020-34,2020-08-25 06:00:00,SCT3,Starboard,Antwerpen,-60.0,4402,47828,55994,Bermuda,2003,7,Daewoo (DSME),Hapag-Lloyd,1,0,0,15.0,2020,8,25,1,7,2020-34,9025.0
MONTREAL EXPRESS - V36/W36,montreal express,GEX2,2020-38,2020-09-22 07:00:00,SCT3,Starboard,Antwerpen,0.0,4402,47828,55994,Bermuda,2003,7,Daewoo (DSME),Hapag-Lloyd,1,0,0,12.0,2020,9,22,1,7,2020-38,40773.0
MONTREAL EXPRESS - V40/W40,montreal express,GEX2,2020-42,2020-10-20 06:30:00,SCT3,Starboard,Antwerpen,-30.0,4402,47828,55994,Bermuda,2003,7,Daewoo (DSME),Hapag-Lloyd,1,0,0,15.0,2020,10,20,1,7,2020-42,151548.0
MONTREAL EXPRESS - V44/W44,montreal express,GEX2,2020-46,2020-11-21 06:45:00,SCT3,Starboard,Antwerpen,5745.0,4402,47828,55994,Bermuda,2003,7,Daewoo (DSME),Hapag-Lloyd,1,0,0,12.0,2020,11,17,1,7,2020-46,142919.0
MONTREAL EXPRESS - V48/W48,montreal express,GEX2,2020-50,2020-12-19 06:00:00,SCT3,Starboard,Antwerpen,5700.0,4402,47828,55994,Bermuda,2003,7,Daewoo (DSME),Hapag-Lloyd,1,0,0,30.0,2020,12,15,1,7,2020-50,191671.0
MSC ALBANY - R27/S27,msc albany,EPIC1,2020-27,2020-07-06 21:00:00,SCT3,Starboard,Rotterdam,90.0,8762,112516,94017,Liberia,2013,1,Hyundai Samho HI,XT Group,0,1,0,3.0,2020,7,6,0,19,2020-27,4223.0
MSC AMALFI - R04/S04,msc amalfi,EPIC1,2021-02,2021-01-14 21:30:00,SCT3,Starboard,Rotterdam,4440.0,9403,112359,94402,Malta,2014,4,Jiangnan Changxing,Costamare Shipping,0,1,1,13.0,2021,1,11,0,19,2021-02,324372.0
MSC AMALFI - R10/S10,msc amalfi,IPAK,2021-10,2021-03-09 09:30:00,SCT3,Starboard,Rotterdam,840.0,9403,112359,94402,Malta,2014,4,Jiangnan Changxing,Costamare Shipping,0,1,1,12.0,2021,3,8,0,19,2021-10,40544.0
MSC ANTIGUA - R07/S07,msc antigua,IPAK,2021-07,2021-02-16 00:40:00,SCT3,Starboard,Rotterdam,310.0,8762,112516,94017,Hong Kong,2013,1,Hyundai Samho HI,Schulte Group,0,1,1,11.0,2021,2,15,0,19,2021-07,77654.0
MSC ASYA - R03/S03,msc asya,EPIC1,2021-04,2021-01-27 19:29:00,SCT3,Starboard,Rotterdam,2879.0,9200,112063,107849,Panama,2008,1,Samsung HI,MSC,0,0,0,16.0,2021,1,25,0,19,2021-04,170326.0
MSC ASYA - R12/S12,msc asya,IPAK,2021-12,2021-03-22 22:50:00,SCT3,Starboard,Rotterdam,200.0,9200,112063,107849,Panama,2008,1,Samsung HI,MSC,0,0,0,13.0,2021,3,22,0,19,2021-12,36818.0
MSC ASYA - R20/S20,msc asya,IPAK,2021-20,2021-05-17 21:52:00,SCT2,Starboard,Rotterdam,142.0,9200,112063,107849,Panama,2008,1,Samsung HI,MSC,0,0,0,13.0,2021,5,17,0,19,2021-20,11801.0
MSC ASYA - R32/S32,msc asya,EPIC1,2020-32,2020-08-11 05:07:00,SCT2,Starboard,Rotterdam,577.0,9200,112063,107849,Panama,2008,1,Samsung HI,MSC,0,0,0,17.0,2020,8,10,0,19,2020-32,7769.0
MSC ASYA - R48/S48,msc asya,EPIC1,2020-48,2020-12-01 17:30:00,SCT3,Starboard,Rotterdam,1350.0,9200,112063,107849,Panama,2008,1,Samsung HI,MSC,0,0,0,16.0,2020,11,30,0,19,2020-48,106446.0
MSC BUSAN - R35/S35,msc busan,IPAK,2021-35,2021-09-01 06:47:00,SCT3,Starboard,Rotterdam,2117.0,8089,104904,89954,Madeira,2005,10,HHIC (Yeongdo),Reederei C-P Offen,0,0,0,16.0,2021,8,30,0,19,2021-35,247636.0
MSC ELLEN - R37/S37,msc ellen,IPAK,2021-37,2021-09-18 13:00:00,SCT2,Starboard,Rotterdam,900.0,9640,104750,91560,Liberia,1999,6,Odense Lindo,MSC,0,0,0,8.0,2021,9,17,4,22,2021-37,205039.0
MSC ESTHI - R08/S08,msc esthi,IPAK,2021-08,2021-02-23 07:10:00,SCT3,Starboard,Rotterdam,700.0,9200,110838,107849,Panama,2006,5,Samsung HI,MSC,0,1,0,13.0,2021,2,22,0,19,2021-08,61249.0
MSC ESTHI - R16/S16,msc esthi,IPAK,2021-16,2021-04-19 21:01:00,SCT2,Starboard,Rotterdam,91.0,9200,110838,107849,Panama,2006,5,Samsung HI,MSC,0,1,0,15.0,2021,4,19,0,19,2021-16,17383.0
MSC ESTHI - R24/S24,msc esthi,IPAK,2021-24,2021-06-14 21:15:00,SCT2,Starboard,Rotterdam,105.0,9200,110838,107849,Panama,2006,5,Samsung HI,MSC,0,1,0,16.0,2021,6,14,0,19,2021-24,64289.0
MSC ESTHI - R28/S28,msc esthi,EPIC1,2020-28,2020-07-13 23:30:00,SCT3,Starboard,Rotterdam,240.0,9200,110838,107849,Panama,2006,5,Samsung HI,MSC,0,1,0,10.0,2020,7,13,0,19,2020-28,5204.0
MSC ESTHI - R32/S32,msc esthi,IPAK,2021-32,2021-08-09 22:28:00,SCT3,Starboard,Rotterdam,178.0,9200,110838,107849,Panama,2006,5,Samsung HI,MSC,0,1,0,16.0,2021,8,9,0,19,2021-32,199040.0
MSC ESTHI - R36/S36,msc esthi,EPIC1,2020-36,2020-09-11 14:05:00,SCT2,Starboard,Rotterdam,5465.0,9200,110838,107849,Panama,2006,5,Samsung HI,MSC,0,1,0,14.0,2020,9,7,0,19,2020-36,21432.0
MSC ESTHI - R44/S44,msc esthi,EPIC1,2020-44,2020-11-02 21:25:00,SCT3,Starboard,Rotterdam,145.0,9200,110838,107849,Panama,2006,5,Samsung HI,MSC,0,1,0,14.0,2020,11,2,0,19,2020-44,157296.0
MSC ESTHI - R52/S52,msc esthi,EPIC1,2020-52,2020-12-28 19:31:00,SCT3,Starboard,Rotterdam,31.0,9200,110838,107849,Panama,2006,5,Samsung HI,MSC,0,1,0,14.0,2020,12,28,0,19,,
MSC GIULIA - R51/S51,msc giulia,EPIC1,2020-51,2020-12-21 17:45:00,SCT3,Starboard,Rotterdam,-76.0,9411,125000,96816,Madeira,2017,5,Jinhai Heavy Ind,MSC,0,0,1,12.0,2020,12,21,0,19,2020-51,249068.0
MSC LISBON - R30/S30,msc lisbon,EPIC1,2020-30,2020-07-29 21:45:00,SCT2,Starboard,Rotterdam,3015.0,9178,110697,107849,Liberia,2007,3,Samsung HI,Tufton,0,1,0,13.0,2020,7,27,0,19,2020-30,5289.0
MSC LISBON - R31/S31,msc lisbon,IPAK,2021-31,2021-08-02 21:48:00,SCT1,Starboard,Rotterdam,138.0,9178,110697,107849,Liberia,2007,3,Samsung HI,Tufton,0,1,0,14.0,2021,8,2,0,19,2021-31,190523.0
MSC LISBON - R38/S38,msc lisbon,EPIC1,2020-38,2020-09-23 02:19:00,SCT3,Starboard,Rotterdam,1879.0,9178,110697,107849,Liberia,2007,3,Samsung HI,Tufton,0,1,0,12.0,2020,9,21,0,19,2020-38,40773.0
MSC LISBON - R46/S46,msc lisbon,EPIC1,2020-46,2020-11-16 18:45:00,SCT3,Starboard,Rotterdam,-15.0,9178,110697,107849,Liberia,2007,3,Samsung HI,Tufton,0,1,0,12.0,2020,11,16,0,19,2020-46,142919.0
MSC LUCY - R06/S06,msc lucy,EPIC1,2021-06,2021-02-09 21:20:00,SCT3,Starboard,Rotterdam,1550.0,8034,104954,89954,Panama,2005,5,HHIC (Yeongdo),MSC,0,1,0,10.0,2021,2,8,0,19,2021-06,92743.0
MSC LUCY - R13/S13,msc lucy,IPAK,2021-13,2021-03-31 09:20:00,SCT3,Starboard,Rotterdam,2270.0,8034,104954,89954,Panama,2005,5,HHIC (Yeongdo),MSC,0,1,0,10.0,2021,3,29,0,19,2021-13,26785.0
MSC LUCY - R21/S21,msc lucy,IPAK,2021-21,2021-05-24 19:52:00,SCT3,Starboard,Rotterdam,22.0,8034,104954,89954,Panama,2005,5,HHIC (Yeongdo),MSC,0,1,0,15.0,2021,5,24,0,19,2021-21,21547.0
MSC LUCY - R30/S30,msc lucy,IPAK,2021-30,2021-07-27 04:50:00,SCT3,Starboard,Rotterdam,560.0,8034,104954,89954,Panama,2005,5,HHIC (Yeongdo),MSC,0,1,0,12.0,2021,7,26,0,19,2021-30,184195.0
MSC PINA - R02/S02,msc pina,EPIC1,2021-03,2021-01-19 04:05:00,SCT3,Starboard,Rotterdam,515.0,9200,112053,107849,Panama,2007,7,Samsung HI,MSC,0,0,0,14.0,2021,1,18,0,19,2021-03,252117.0
MSC PINA - R11/S11,msc pina,IPAK,2021-11,2021-03-16 10:15:00,SCT3,Starboard,Rotterdam,885.0,9200,112053,107849,Panama,2007,7,Samsung HI,MSC,0,0,0,16.0,2021,3,15,0,19,2021-11,38485.0
MSC PINA - R19/S19,msc pina,IPAK,2021-19,2021-05-11 01:45:00,SCT2,Starboard,Rotterdam,375.0,9200,112053,107849,Panama,2007,7,Samsung HI,MSC,0,0,0,16.0,2021,5,10,0,19,2021-19,16011.0
MSC PINA - R31/S31,msc pina,EPIC1,2020-31,2020-08-04 03:30:00,SCT2,Starboard,Rotterdam,480.0,9200,112053,107849,Panama,2007,7,Samsung HI,MSC,0,0,0,15.0,2020,8,3,0,19,2020-31,6265.0
MSC PINA - R39/S39,msc pina,EPIC1,2020-39,2020-09-28 23:59:00,SCT3,Starboard,Rotterdam,299.0,9200,112053,107849,Panama,2007,7,Samsung HI,MSC,0,0,0,14.0,2020,9,28,0,19,2020-39,68102.0
MSC PINA - R47/S47,msc pina,EPIC1,2020-47,2020-11-24 00:01:00,SCT3,Starboard,Rotterdam,301.0,9200,112053,107849,Panama,2007,7,Samsung HI,MSC,0,0,0,14.0,2020,11,23,0,19,2020-47,105503.0
MSC ROMA - R09/S09,msc roma,IPAK,2021-09,2021-03-02 21:05:00,SCT3,Starboard,Rotterdam,1535.0,9178,110634,107849,Liberia,2006,12,Samsung HI,Tufton,0,1,0,10.0,2021,3,1,0,19,2021-09,42339.0
MSC ROMA - R18/S18,msc roma,IPAK,2021-18,2021-05-05 00:34:00,SCT3,Starboard,Rotterdam,1744.0,9178,110634,107849,Liberia,2006,12,Samsung HI,Tufton,0,1,0,14.0,2021,5,3,0,19,2021-18,14747.0
MSC STELLA - R25/S25,msc stella,IPAK,2021-25,2021-06-21 17:45:00,SCT2,Starboard,Rotterdam,-105.0,6402,85680,73819,Panama,2004,6,Hyundai Samho HI,MSC,0,1,0,17.0,2021,6,21,0,19,2021-25,102576.0
MSC TEXAS - R29/S29,msc texas,IPAK,2021-29,2021-07-21 18:00:00,SCT3,Starboard,Rotterdam,630.0,8269,100680,91649,Liberia,2006,11,Hyundai Samho HI,MSC,0,0,0,11.0,2021,7,21,2,7,2021-29,268123.0
MSC TEXAS - R38/S38,msc texas,IPAK,2021-38,2021-09-25 15:50:00,SCT3,Starboard,Rotterdam,4820.0,8269,100680,91649,Liberia,2006,11,Hyundai Samho HI,MSC,0,0,0,12.0,2021,9,22,2,7,2021-38,235567.0
MSC VIRGO - R26/S26,msc virgo,IPAK,2021-26,2021-07-01 01:07:00,SCT3,Starboard,Rotterdam,3217.0,14952,158097,149525,Madeira,2020,6,Hyundai HI (Ulsan),Zodiac Maritime,0,1,1,19.0,2021,6,28,0,19,2021-26,171524.0
NAVI BALTIC - 31R/31R,navi baltic,RFS4,2020-31,2020-08-04 21:48:00,SCT4,Starboard,Rotterdam,168.0,1404,17850,17488,Madeira,2009,7,J. J. Sietas,Amisco Ltd,0,0,0,16.0,2020,8,4,1,19,2020-31,6265.0
NAVI BALTIC - 33R/33R,navi baltic,RFS4,2020-33,2020-08-18 17:30:00,SCT4,Starboard,Rotterdam,-90.0,1404,17850,17488,Madeira,2009,7,J. J. Sietas,Amisco Ltd,0,0,0,14.0,2020,8,18,1,19,2020-33,7300.0
NAVI BALTIC - 35R/35R,navi baltic,RFS4,2020-35,2020-09-01 17:10:00,SCT4,Starboard,Rotterdam,-110.0,1404,17850,17488,Madeira,2009,7,J. J. Sietas,Amisco Ltd,0,0,0,13.0,2020,9,1,1,19,2020-35,12832.0
NAVI BALTIC - 39R/39R,navi baltic,RFS4,2020-39,2020-10-01 17:04:00,SCT4,Starboard,Rotterdam,2764.0,1404,17850,17488,Madeira,2009,7,J. J. Sietas,Amisco Ltd,0,0,0,15.0,2020,9,29,1,19,2020-39,68102.0
NAVI BALTIC - 41R/41R,navi baltic,RFS4,2020-41,2020-10-17 10:43:00,SCT4,Starboard,Rotterdam,5263.0,1404,17850,17488,Madeira,2009,7,J. J. Sietas,Amisco Ltd,0,0,0,14.0,2020,10,13,1,19,2020-41,118845.0
NAVI BALTIC - 43R/43R,navi baltic,RFS4,2020-43,2020-11-01 07:49:00,SCT4,Starboard,Rotterdam,6529.0,1404,17850,17488,Madeira,2009,7,J. J. Sietas,Amisco Ltd,0,0,0,13.0,2020,10,27,1,19,2020-43,161214.0
NAVI BALTIC - 47R/47R,navi baltic,RFS4,2020-47,2020-12-04 06:30:00,SCT4,Starboard,Rotterdam,13650.0,1404,17850,17488,Madeira,2009,7,J. J. Sietas,Amisco Ltd,0,0,0,15.0,2020,11,24,1,19,2020-47,105503.0
NAVI BALTIC - X49/X49,navi baltic,ADHOC,2020-47,2020-11-28 07:45:00,SCT1,Starboard,OPTIONAL,15.0,1404,17850,17488,Madeira,2009,7,J. J. Sietas,Amisco Ltd,0,0,0,3.0,2020,11,28,5,7,2020-47,105503.0
NAVIOS INDIGO - X51/X51,navios indigo,ADHOC,2020-49,2020-12-11 17:47:00,SCT3,Starboard,OPTIONAL,647.0,4253,50769,39906,Marshall Islands,2007,12,Dalian Shipbuilding,Navios Holdings,0,0,0,6.0,2020,12,11,4,7,2020-49,126739.0
NAVIOS SPRING - B24/B24,navios spring,FEMEX,2021-26,2021-07-03 06:30:00,SCT3,Starboard,Rotterdam,1111.0,3450,42822,36483,Marshall Islands,2007,1,Hyundai Mipo,Navios Holdings,0,0,0,12.0,2021,7,2,4,11,2021-26,171524.0
NAVIOS SPRING - B27/B27,navios spring,FEMEX,2021-29,2021-08-01 03:05:00,SCT3,Starboard,Rotterdam,9095.0,3450,42822,36483,Marshall Islands,2007,1,Hyundai Mipo,Navios Holdings,0,0,0,16.0,2021,7,25,6,19,2021-29,268123.0
NAVIOS SPRING - B31/B31,navios spring,FEMEX,2021-34,2021-09-04 18:30:00,SCT2,Starboard,Antwerpen,9751.0,3450,42822,36483,Marshall Islands,2007,1,Hyundai Mipo,Navios Holdings,0,0,0,14.0,2021,8,28,5,23,2021-34,239341.0
NAVIOS SPRING - B35/B35,navios spring,FEMEX,2021-39,2021-10-04 19:15:00,SCT3,Starboard,Antwerpen,2865.0,3450,42822,36483,Marshall Islands,2007,1,Hyundai Mipo,Navios Holdings,0,0,0,13.0,2021,10,2,5,19,2021-39,237452.0
NORDAUTUMN - B06/B06,nordautumn,FEMEX,2021-08,2021-03-04 10:10:00,SCT3,Starboard,Rotterdam,9370.0,3586,46212,38332,Madeira,2008,4,STX SB (Jinhae),Reederei Nord,0,0,0,6.0,2021,2,25,3,22,2021-08,61249.0
NORDAUTUMN - B10/B10,nordautumn,FEMEX,2021-12,2021-03-28 07:15:00,SCT3,Starboard,Rotterdam,-15.0,3586,46212,38332,Madeira,2008,4,STX SB (Jinhae),Reederei Nord,0,0,0,13.0,2021,3,28,6,7,2021-12,36818.0
NORDAUTUMN - B15/B15,nordautumn,FEMEX,2021-16,2021-04-25 10:45:00,SCT3,Starboard,Rotterdam,646.0,3586,46212,38332,Madeira,2008,4,STX SB (Jinhae),Reederei Nord,0,0,0,15.0,2021,4,24,5,23,2021-16,17383.0
NORDAUTUMN - B19/B19,nordautumn,FEMEX,2021-20,2021-05-22 22:54:00,SCT2,Starboard,Rotterdam,-65.0,3586,46212,38332,Madeira,2008,4,STX SB (Jinhae),Reederei Nord,0,0,0,13.0,2021,5,22,5,23,2021-20,11801.0
NORDAUTUMN - B23/B23,nordautumn,FEMEX,2021-25,2021-06-25 18:50:00,SCT2,Starboard,Rotterdam,3050.0,3586,46212,38332,Madeira,2008,4,STX SB (Jinhae),Reederei Nord,0,0,0,14.0,2021,6,23,2,16,2021-25,102576.0
NORDAUTUMN - B26/B26,nordautumn,FEMEX,2021-29,2021-07-27 19:34:00,SCT2,Starboard,Rotterdam,10804.0,3586,46212,38332,Madeira,2008,4,STX SB (Jinhae),Reederei Nord,0,0,0,15.0,2021,7,20,1,7,2021-29,268123.0
NORDAUTUMN - B30/B30,nordautumn,FEMEX,2021-34,2021-08-28 06:45:00,SCT3,Starboard,Antwerpen,7155.0,3586,46212,38332,Madeira,2008,4,STX SB (Jinhae),Reederei Nord,0,0,0,13.0,2021,8,23,0,7,2021-34,239341.0
NORDAUTUMN - B34/B34,nordautumn,FEMEX,2021-38,2021-09-26 06:15:00,SCT3,Starboard,Antwerpen,645.0,3586,46212,38332,Madeira,2008,4,STX SB (Jinhae),Reederei Nord,0,0,0,16.0,2021,9,25,5,19,2021-38,235567.0
NORDIC ITALIA - X25/X25,nordic italia,ADHOC,2021-31,2021-08-06 16:40:00,SCT1,Starboard,Hamburg,550.0,1082,14150,12514,Madeira,2012,1,Nanjing Yichun,Nordic Hamburg,0,0,1,1.0,2021,8,6,4,7,2021-31,190523.0
NORDIC LUEBECK - 29L/29L,nordic luebeck,BGLP2,2020-29,2020-07-23 12:17:00,SCT4,Portside,Rotterdam,1757.0,1036,13031,10318,Liberia,2011,2,Shuntian Shungao,Nordic Hamburg,0,0,0,2.0,2020,7,22,2,7,2020-29,4662.0
NORDIC LUEBECK - 30N/30N,nordic luebeck,BGLP3N,2020-30,2020-07-28 12:30:00,SCT4,Portside,Cork,-3270.0,1036,13031,10318,Liberia,2011,2,Shuntian Shungao,Nordic Hamburg,0,0,0,11.0,2020,7,30,3,19,2020-30,5289.0
NORDSUMMER - A19/A19,nordsummer,LEVANT,2021-20,2021-05-24 06:46:00,SCT3,Starboard,Rotterdam,3586.0,3586,46321,38320,Madeira,2007,7,STX SB (Jinhae),Reederei Nord,0,0,0,12.0,2021,5,21,4,19,2021-20,11801.0
NORDSUMMER - A23/A23,nordsummer,LEVANT,2021-25,2021-06-26 22:50:00,SCT3,Starboard,Rotterdam,4880.0,3586,46321,38320,Madeira,2007,7,STX SB (Jinhae),Reederei Nord,0,0,0,14.0,2021,6,23,2,13,2021-25,102576.0
NORDSUMMER - A27/A27,nordsummer,LEVANT,2021-30,2021-07-27 01:40:00,SCT5,Starboard,Rotterdam,-3230.0,3586,46321,38320,Madeira,2007,7,STX SB (Jinhae),Reederei Nord,0,0,0,14.0,2021,7,29,3,7,2021-30,184195.0
NORTHERN GENERAL - B05/B05,northern general,FEMEX,2021-06,2021-02-18 04:00:00,SCT3,Starboard,Rotterdam,5550.0,4268,53685,41835,Liberia,2008,3,Hyundai Mipo,NVA Norddeutsche,0,0,0,9.0,2021,2,14,6,7,2021-06,92743.0
NORTHERN GENERAL - B09/B09,northern general,FEMEX,2021-11,2021-03-22 01:20:00,SCT3,Starboard,Rotterdam,3681.0,4268,53685,41835,Liberia,2008,3,Hyundai Mipo,NVA Norddeutsche,0,0,0,14.0,2021,3,19,4,11,2021-11,38485.0
NORTHERN GENERAL - B14/B14,northern general,FEMEX,2021-15,2021-04-17 19:30:00,SCT3,Starboard,Rotterdam,-720.0,4268,53685,41835,Liberia,2008,3,Hyundai Mipo,NVA Norddeutsche,0,0,0,13.0,2021,4,18,6,7,2021-15,18450.0
NORTHERN GENERAL - B18/B18,northern general,FEMEX,2021-19,2021-05-17 23:20:00,SCT2,Starboard,Rotterdam,2841.0,4268,53685,41835,Liberia,2008,3,Hyundai Mipo,NVA Norddeutsche,0,0,0,16.0,2021,5,15,5,23,2021-19,16011.0
NORTHERN GENERAL - B22/B22,northern general,FEMEX,2021-23,2021-06-19 07:36:00,SCT2,Starboard,Rotterdam,9097.0,4268,53685,41835,Liberia,2008,3,Hyundai Mipo,NVA Norddeutsche,0,0,0,14.0,2021,6,12,5,23,2021-23,48977.0
NORTHERN GENERAL - B29/B29,northern general,FEMEX,2021-33,2021-08-20 06:24:00,SCT2,Starboard,Antwerpen,2094.0,4268,53685,41835,Liberia,2008,3,Hyundai Mipo,NVA Norddeutsche,0,0,0,14.0,2021,8,18,2,19,2021-33,226406.0
